sharpe,total_return,cagr,max_drawdown,trades,strategy,timeframe,fill,allow_short,session,cooldown_bars,fixed_qty,atr_n,atr_sl_mult,atr_tp_mult,fee_bps,slip_bps,fast,slow
1.3360407994523438,0.0050593571428569906,0.0050593571428569906,-0.008008053568292928,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,5,55
1.3294707403147963,0.002893485714285715,0.002893485714285715,-0.002798518111457371,12,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,13,89
1.3098254889270746,0.003950485714285801,0.003950485714285801,-0.0018374335116136953,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,11,89
1.300680764788678,0.004832739285714371,0.004832739285714371,-0.007125396342981483,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,13,21
1.2564332723781897,0.0038525000000000365,0.0038525000000000365,-0.0033034282249559954,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,13,55
1.2439833851961226,0.004156832142857114,0.004156832142857114,-0.004033100622257035,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,2.0,0.0,0.0,5,89
1.1758783683699359,0.003900135714285602,0.003900135714285602,-0.0031328055495550844,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,11,55
1.1705126713434568,0.0039048749999996968,0.0039048749999996968,-0.006438736291511815,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,13,21
1.1508610350424824,0.003600182142856845,0.003600182142856845,-0.004291836246388514,26,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,7,89
1.1437472875072945,0.0045717142857142345,0.0045717142857142345,-0.00781367671737121,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,0.0,0.0,7,55
1.1329898683214137,0.004062246428571559,0.004062246428571559,-0.007148132653130079,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,7,55
1.1299047343748678,0.0037227428571429133,0.0037227428571429133,-0.007160144575568794,36,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,9,34
1.1160561643883933,0.0038897785714284705,0.0038897785714284705,-0.004966826910367317,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.8,0.0,0.0,13,34
1.111330914476284,0.0023322857142855646,0.0023322857142855646,-0.002799167384066714,12,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,13,89
1.1085447717880212,0.0029191499999998705,0.0029191499999998705,-0.001838218817834747,20,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,11,89
1.0934326264373997,0.00336791071428566,0.00336791071428566,-0.004476829645308822,30,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.6,0.0,0.0,13,34
1.0644482190969822,0.0037751428571426437,0.0037751428571426437,-0.006155458286997262,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,0.0,0.0,11,34
1.0541133108690257,0.004032857142857171,0.004032857142857171,-0.008780705478796613,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,0.0,0.0,5,55
1.0351577371595135,0.0036564999999999515,0.0036564999999999515,-0.004421418384238596,58,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,1.6,0.0,0.0,5,21
0.9872900508337326,0.0037088928571431534,0.0037088928571431534,-0.00791189572061568,38,ema_crossover,15min,close,False,10:00-14:45,8,1,14,1.0,2.0,0.0,0.0,13,21
0.9850421564376426,0.003397628571428557,0.003397628571428557,-0.005547542317741794,32,ema_crossover,15min,close,False,10:00-14:45,8,1,14,0.9,1.8,0.0,0.0,11,34
